Customer_ID,Avg_Monthly_Usage_KL,Current_Month_Usage_KL,Billing_Amount,Payment_Delay_Days,Usage_Deviation,Account_Age_Months,Payment_History_Score,Neighborhood_Avg_Usage,Seasonal_Factor,Previous_Fraud_Flags,Usage_Ratio,Billing_Per_Usage,Deviation_Ratio,Fraud_Label
CUST_003269,16.0,15.85,294.08,8,-0.15,38,0.77,17.66,0.99,0,0.990625,18.553943,-0.009375,0
CUST_001618,23.67,27.41,430.14,11,3.73,16,0.99,22.43,1.12,0,1.158006,15.692813,0.157583,0
CUST_009556,21.93,10.27,176.15,30,-11.66,10,0.41,19.07,1.17,1,0.468308,17.151899,-0.531692,1
CUST_005111,28.73,25.71,609.4,34,-3.02,125,0.01,28.32,0.83,3,0.894883,23.702839,-0.105117,1
CUST_006052,22.12,25.1,377.25,54,2.98,170,0.16,20.12,1.15,1,1.13472,15.02988,0.13472,1
CUST_000472,17.79,16.97,412.05,3,-0.82,66,0.67,19.4,0.91,0,0.953907,24.281084,-0.046093,0
CUST_002771,31.7,29.93,489.19,9,-1.76,96,0.93,29.23,0.94,0,0.944164,16.34447,-0.055521,0
CUST_008597,21.28,54.24,1014.48,27,32.96,2,0.27,23.51,1.02,3,2.548872,18.70354,1.548872,1
CUST_003047,31.14,26.1,519.93,7,-5.04,107,0.88,30.88,0.83,0,0.83815,19.92069,-0.16185,0
CUST_008161,22.77,27.33,681.15,25,4.56,6,0.14,24.87,1.15,1,1.200264,24.923161,0.200264,1
CUST_003596,31.48,32.67,762.92,4,1.19,174,0.76,30.46,1.06,0,1.037802,23.352311,0.037802,0
CUST_003385,24.33,25.35,585.73,8,1.02,15,0.91,22.69,0.96,0,1.041924,23.10572,0.041924,0
CUST_007726,18.0,49.74,878.07,24,31.73,11,0.2,20.76,1.11,2,2.763333,17.653197,1.762778,1
CUST_000779,14.83,15.59,382.16,2,0.76,203,0.83,15.54,1.02,0,1.051247,24.513149,0.051247,0
CUST_003729,22.21,26.83,655.94,6,4.62,106,0.88,20.91,1.11,0,1.208014,24.448006,0.208014,0
CUST_001664,18.43,21.74,394.59,11,3.31,52,0.85,18.23,1.08,0,1.179598,18.150414,0.179598,0
CUST_000459,20.87,17.49,266.66,9,-3.38,36,0.83,22.19,0.85,0,0.838045,15.246427,-0.161955,0
CUST_002449,25.87,22.92,358.57,4,-2.96,214,1.0,24.96,0.8,0,0.885968,15.644415,-0.114418,0
CUST_004504,28.96,34.08,790.73,7,5.12,150,0.95,27.11,1.08,0,1.176796,23.202171,0.176796,0
CUST_002986,18.21,14.24,235.19,4,-3.96,62,0.81,19.14,0.88,0,0.781988,16.516152,-0.217463,0
CUST_004957,18.46,13.16,251.32,8,-5.29,96,0.96,19.87,0.83,0,0.712893,19.097264,-0.286566,0
CUST_007340,32.98,80.07,1732.93,43,47.09,8,0.03,34.0,0.97,3,2.427835,21.642688,1.427835,1
CUST_003598,30.6,31.11,693.14,9,0.51,12,0.99,28.14,1.06,1,1.016667,22.280296,0.016667,0
CUST_007451,30.64,45.87,1074.62,40,15.23,136,0.01,28.59,0.82,0,1.497063,23.427513,0.497063,1
CUST_000328,22.86,20.85,354.29,6,-2.01,125,0.97,21.91,0.87,0,0.912073,16.992326,-0.087927,0
CUST_001045,18.1,21.33,391.23,9,3.23,144,0.95,18.71,1.08,0,1.178453,18.341772,0.178453,0
CUST_009269,13.34,38.28,572.75,40,24.94,202,0.39,15.49,1.15,0,2.869565,14.962121,1.869565,1
CUST_004745,32.56,30.76,727.95,11,-1.8,182,0.71,30.18,0.88,0,0.944717,23.665475,-0.055283,0
CUST_001428,26.41,21.31,325.62,5,-5.11,45,0.89,26.16,0.89,0,0.806891,15.28015,-0.193487,0
CUST_006199,25.54,29.77,742.3,46,4.22,2,0.19,25.84,1.09,1,1.165623,24.934498,0.165231,1
CUST_003473,25.68,25.56,620.39,4,-0.12,28,0.7,23.85,1.15,0,0.995327,24.271909,-0.004673,0
CUST_004882,18.44,20.0,384.2,6,1.56,230,0.66,19.03,0.96,0,1.084599,19.21,0.084599,0
CUST_006301,21.53,9.85,116.19,26,-11.68,218,0.08,16.67,1.14,0,0.457501,11.795939,-0.542499,1
CUST_007842,14.77,29.61,447.82,42,14.84,3,0.03,15.96,0.8,0,2.004739,15.123945,1.004739,1
CUST_000761,16.87,16.56,325.61,1,-0.32,57,0.93,17.57,1.05,0,0.981624,19.66244,-0.018969,0
CUST_005176,14.57,29.3,629.31,24,14.72,9,0.11,16.95,0.8,1,2.010981,21.478157,1.010295,1
CUST_000492,24.85,19.4,433.06,8,-5.46,72,0.8,22.83,0.9,0,0.780684,22.32268,-0.219718,0
CUST_003802,17.72,16.26,344.27,10,-1.46,14,0.88,17.56,1.06,0,0.917607,21.172817,-0.082393,0
CUST_007653,19.51,11.5,281.09,30,-8.02,211,0.12,19.6,1.05,0,0.589441,24.442609,-0.411071,1
CUST_001290,32.01,29.98,610.64,7,-2.03,60,0.79,30.04,0.86,0,0.936582,20.368245,-0.063418,0
CUST_006802,18.31,21.9,467.9,39,3.59,6,0.19,19.48,1.19,2,1.196068,21.365297,0.196068,1
CUST_001839,31.81,23.87,595.27,9,-7.94,159,0.6,29.27,0.82,0,0.750393,24.937997,-0.249607,0
CUST_001382,25.05,24.46,376.7,7,-0.59,99,0.74,23.3,0.89,0,0.976447,15.400654,-0.023553,0
CUST_007374,42.85,15.92,275.2,27,-26.93,10,0.01,32.98,0.93,0,0.371529,17.286432,-0.628471,1
CUST_000249,22.75,20.7,324.8,8,-2.05,96,0.93,23.68,0.85,0,0.90989,15.690821,-0.09011,0
CUST_003671,31.63,34.99,703.15,7,3.37,115,0.98,34.0,1.05,0,1.106228,20.095742,0.106544,0
CUST_009019,17.3,43.03,938.7,42,25.73,236,0.15,19.35,0.99,3,2.487283,21.815013,1.487283,1
CUST_003691,20.45,18.74,290.46,5,-1.71,170,0.99,22.42,0.93,0,0.916381,15.499466,-0.083619,0
CUST_000321,28.4,33.36,760.92,11,4.96,111,1.0,28.65,1.05,0,1.174648,22.809353,0.174648,0
CUST_003193,23.83,20.74,350.4,9,-3.09,96,0.96,22.07,0.9,0,0.870332,16.894889,-0.129668,0
CUST_000102,20.07,19.2,298.28,9,-0.88,228,1.0,18.27,0.91,0,0.956652,15.535417,-0.043847,0
CUST_001739,15.21,18.58,380.79,8,3.37,160,0.79,15.48,1.1,0,1.221565,20.494618,0.221565,0
CUST_006126,40.3,16.54,211.62,44,-23.76,177,0.28,31.92,1.03,1,0.410422,12.794438,-0.589578,1
CUST_006613,17.75,15.54,280.37,34,-2.22,1,0.12,19.71,0.89,0,0.875493,18.041828,-0.12507,1
CUST_002688,28.87,21.92,491.13,6,-6.95,176,0.94,28.44,0.87,0,0.759266,22.405566,-0.240734,0
CUST_009317,17.95,7.77,100.0,42,-10.18,222,0.04,17.24,1.08,1,0.432869,12.870013,-0.567131,1
CUST_001099,21.26,22.04,331.32,4,0.77,97,0.89,21.73,1.05,0,1.036689,15.032668,0.036218,0
CUST_009495,19.7,40.4,746.38,31,20.71,174,0.1,23.33,0.82,0,2.050761,18.474752,1.051269,1
CUST_000055,17.56,17.94,442.71,5,0.38,120,0.88,18.09,1.05,0,1.02164,24.677258,0.02164,0
CUST_007471,25.16,8.46,127.93,30,-16.7,1,0.05,20.39,0.84,1,0.336248,15.121749,-0.663752,1
CUST_002883,32.29,40.46,984.0,6,8.18,65,0.95,29.4,1.18,0,1.25302,24.320316,0.253329,0
CUST_006896,21.53,19.41,318.44,48,-2.12,3,0.02,21.37,0.85,0,0.901533,16.405976,-0.098467,1
CUST_006488,24.41,43.59,847.7,28,19.18,160,0.04,23.54,1.06,0,1.785744,19.447121,0.785744,1
CUST_002694,25.23,31.22,635.18,10,5.99,92,0.85,24.29,1.2,1,1.237416,20.345291,0.237416,0
CUST_002037,29.5,38.52,807.59,4,9.02,103,0.9,28.22,1.18,0,1.305763,20.965472,0.305763,0
CUST_009550,22.71,47.89,1044.16,20,25.18,231,0.26,27.85,0.84,0,2.108763,21.803299,1.108763,1
CUST_009640,26.51,33.17,605.05,36,6.65,1,0.18,25.85,1.2,1,1.251226,18.24088,0.250849,1
CUST_006042,29.85,56.13,1145.74,19,26.27,10,0.14,30.42,1.13,2,1.880402,20.412257,0.880067,1
CUST_001230,19.54,17.63,416.24,9,-1.9,33,0.87,19.2,0.91,0,0.902252,23.609756,-0.097236,0
CUST_007915,23.53,25.58,475.95,55,2.05,7,0.16,21.44,1.12,0,1.087123,18.606333,0.087123,1
CUST_009527,28.03,47.71,1141.89,19,19.68,4,0.17,29.46,1.07,0,1.702105,23.933976,0.702105,1
CUST_005445,15.85,35.82,546.22,22,19.97,1,0.14,19.45,0.9,2,2.259937,15.249023,1.259937,1
CUST_003168,30.52,33.67,621.42,9,3.14,50,0.99,29.73,1.14,0,1.103211,18.456192,0.102883,0
CUST_004866,17.0,19.73,418.89,5,2.73,162,0.76,17.16,1.06,0,1.160588,21.23112,0.160588,0
CUST_007980,31.66,70.81,1119.73,23,39.15,9,0.5,31.89,0.89,0,2.236576,15.813162,1.236576,1
CUST_007410,19.35,38.87,747.09,26,19.51,4,0.16,19.41,0.8,1,2.008786,19.220221,1.008269,1
CUST_000070,22.33,23.09,475.6,6,0.76,93,0.83,24.6,1.04,0,1.034035,20.597661,0.034035,0
CUST_008962,34.83,15.19,170.02,29,-19.64,2,0.24,30.8,1.09,1,0.436118,11.19289,-0.563882,1
CUST_004443,20.15,20.12,309.13,7,-0.04,117,0.89,18.7,1.1,0,0.998511,15.364314,-0.001985,0
CUST_005323,25.19,54.39,948.65,20,29.2,8,0.05,29.85,0.86,2,2.15919,17.441625,1.15919,1
CUST_003414,37.18,45.51,1092.18,13,8.33,168,0.81,34.95,1.15,0,1.224045,23.998682,0.224045,0
CUST_009444,15.24,35.56,599.08,44,20.32,139,0.04,15.86,0.93,0,2.333333,16.847019,1.333333,1
CUST_009660,20.81,17.71,438.41,42,-3.09,9,0.14,19.74,0.86,2,0.851033,24.754941,-0.148486,1
CUST_004946,26.7,24.67,443.45,1,-2.03,221,0.98,26.79,1.06,0,0.92397,17.975274,-0.07603,0
CUST_006941,26.81,64.01,1221.87,36,37.2,201,0.17,29.43,0.95,2,2.387542,19.088736,1.387542,1
CUST_004461,32.29,32.16,568.86,7,-0.13,151,0.64,33.34,0.98,0,0.995974,17.688433,-0.004026,0
CUST_003535,33.47,31.12,642.66,3,-2.35,40,0.69,33.51,0.97,0,0.929788,20.651028,-0.070212,0
CUST_002478,24.61,20.3,460.46,4,-4.31,47,0.88,24.65,0.96,0,0.824868,22.682759,-0.175132,0
CUST_009654,37.53,15.03,200.69,16,-22.51,6,0.1,29.95,1.0,0,0.40048,13.352628,-0.599787,1
CUST_009515,31.29,13.76,169.76,22,-17.54,6,0.04,27.43,1.1,2,0.439757,12.337209,-0.560562,1
CUST_003992,17.1,17.82,397.94,9,0.72,40,0.69,16.68,1.1,0,1.042105,22.331089,0.042105,0
CUST_004613,16.6,17.13,290.32,7,0.53,149,0.97,16.95,1.18,0,1.031928,16.948044,0.031928,0
CUST_001804,29.01,32.18,604.68,2,3.18,36,0.94,28.05,0.97,0,1.109273,18.790553,0.109617,0
CUST_000297,21.86,28.3,457.15,5,6.44,29,0.89,21.49,1.18,0,1.294602,16.15371,0.294602,0
CUST_006854,19.5,32.84,533.23,41,13.34,146,0.1,20.29,1.18,0,1.684103,16.237211,0.684103,1
CUST_005779,30.5,85.16,1888.52,28,54.66,7,0.07,31.58,1.12,1,2.792131,22.176139,1.792131,1
CUST_002811,22.94,30.45,584.99,3,7.51,108,0.66,22.93,1.15,0,1.327376,19.211494,0.327376,0
CUST_002213,22.03,27.42,462.07,5,5.39,194,0.71,20.66,1.17,0,1.244666,16.851568,0.244666,0
CUST_003454,22.82,30.53,499.32,9,7.71,17,0.94,23.11,1.18,0,1.337862,16.355061,0.337862,0
CUST_002930,32.4,40.61,895.82,8,8.21,107,0.98,31.92,1.14,0,1.253395,22.059099,0.253395,0
CUST_007710,35.96,60.54,1491.04,33,24.58,130,0.14,34.9,1.02,3,1.683537,24.629006,0.683537,1
CUST_008788,20.3,22.3,529.72,43,2.0,8,0.15,18.46,1.18,2,1.098522,23.75426,0.098522,1
CUST_004752,21.05,20.14,429.71,4,-0.9,63,0.98,20.66,1.0,0,0.95677,21.336147,-0.042755,0
CUST_006135,27.85,27.08,618.1,29,-0.78,221,0.05,26.2,0.9,1,0.972352,22.824963,-0.028007,1
CUST_002104,16.09,18.36,409.63,4,2.26,143,0.95,16.9,1.05,0,1.141081,22.311002,0.14046,0
CUST_004943,15.91,17.65,344.21,3,1.73,209,0.93,16.51,1.13,0,1.109365,19.501983,0.108737,0
CUST_009078,33.35,72.86,1410.68,43,39.51,126,0.28,32.2,1.04,0,2.184708,19.361515,1.184708,1
CUST_007848,30.73,13.35,150.18,33,-17.38,208,0.09,24.75,1.09,1,0.434429,11.249438,-0.565571,1
CUST_008048,17.67,36.78,776.43,24,19.12,4,0.11,20.81,0.83,0,2.081494,21.110114,1.08206,1
CUST_007798,15.49,35.87,530.98,36,20.38,200,0.01,15.59,0.93,2,2.315688,14.802899,1.315688,1
CUST_007184,28.15,10.85,121.71,36,-17.3,158,0.11,26.89,0.96,1,0.385435,11.217512,-0.614565,1
CUST_007778,18.02,17.46,411.04,26,-0.56,6,0.02,17.48,1.01,0,0.968923,23.54181,-0.031077,1
CUST_009830,35.57,11.4,153.5,33,-24.16,9,0.04,32.55,0.8,3,0.320495,13.464912,-0.679224,1
CUST_000912,31.98,22.87,484.02,4,-9.11,77,0.75,33.98,0.83,0,0.715134,21.16397,-0.284866,0
CUST_001041,28.53,33.97,640.52,7,5.44,62,0.79,29.13,1.07,0,1.190676,18.855461,0.190676,0
CUST_004878,15.7,16.46,389.28,10,0.77,45,0.99,15.69,1.09,0,1.048408,23.650061,0.049045,0
CUST_003602,29.79,24.1,521.78,7,-5.69,154,0.95,29.91,0.9,0,0.808996,21.650622,-0.191004,0
CUST_008515,33.62,11.74,196.71,19,-21.88,5,0.15,29.01,0.87,0,0.349197,16.755537,-0.650803,1
CUST_004346,28.0,34.2,669.48,14,6.2,68,0.53,27.59,1.08,0,1.221429,19.575439,0.221429,0
CUST_004964,23.15,19.53,324.33,4,-3.62,117,0.94,23.19,0.97,0,0.843629,16.606759,-0.156371,0
CUST_002765,22.36,27.85,615.57,3,5.5,125,0.89,21.59,1.18,0,1.245528,22.103052,0.245975,0
CUST_008094,26.48,55.28,878.68,39,28.8,5,0.0,30.31,0.84,0,2.087613,15.89508,1.087613,1
CUST_006778,28.39,58.78,1003.2,37,30.39,120,0.17,33.87,0.83,1,2.070447,17.06703,1.070447,1
CUST_000893,28.27,24.62,412.28,6,-3.65,153,0.88,29.73,0.81,1,0.870888,16.745735,-0.129112,0
CUST_008932,24.85,21.73,499.09,59,-3.12,2,0.39,26.19,0.94,1,0.874447,22.967786,-0.125553,1
CUST_006043,19.37,17.03,281.25,44,-2.34,11,0.19,18.31,0.88,2,0.879195,16.514974,-0.120805,1
CUST_000513,16.73,15.69,238.24,10,-1.04,193,0.8,17.55,0.84,0,0.937836,15.184194,-0.062164,0
CUST_006245,26.98,54.27,779.0,33,27.29,3,0.52,31.97,0.8,2,2.01149,14.354155,1.01149,1
CUST_002100,33.66,41.65,973.84,9,7.99,98,0.85,32.38,1.12,0,1.237374,23.381513,0.237374,0
CUST_004179,30.7,34.52,833.67,6,3.82,14,0.96,29.8,1.13,0,1.12443,24.150348,0.12443,0
CUST_000524,27.55,27.13,563.18,8,-0.42,14,0.59,30.4,0.86,0,0.984755,20.75857,-0.015245,0
CUST_000303,16.8,19.9,467.6,5,3.1,196,1.0,15.96,1.18,0,1.184524,23.497487,0.184524,0
CUST_000048,21.08,22.15,499.11,7,1.07,222,0.71,21.99,0.99,0,1.050759,22.533183,0.050759,0
CUST_001317,22.19,19.14,453.43,5,-3.05,58,0.8,21.75,1.01,0,0.862551,23.690178,-0.137449,0
CUST_003615,24.57,23.5,453.93,9,-1.06,39,0.92,23.92,0.96,1,0.956451,19.31617,-0.043142,0
CUST_005271,36.95,15.45,247.72,28,-21.51,185,0.25,34.77,1.04,3,0.418133,16.033657,-0.582138,1
CUST_000303,16.8,19.9,467.6,5,3.1,196,1.0,15.96,1.18,0,1.184524,23.497487,0.184524,0
CUST_002552,18.66,19.87,486.01,6,1.21,31,0.92,17.72,1.08,0,1.064845,24.459487,0.064845,0
CUST_007314,16.59,38.74,719.53,32,22.15,4,0.15,17.94,0.93,0,2.335142,18.573309,1.335142,1
CUST_004364,32.29,27.5,429.69,12,-4.78,15,0.87,34.25,0.94,0,0.851657,15.625091,-0.148033,0
CUST_007225,18.84,17.16,344.56,45,-1.67,11,0.21,17.41,0.87,1,0.910828,20.079254,-0.088641,1
CUST_002277,15.82,11.1,212.08,4,-4.72,225,0.74,17.53,0.82,0,0.701643,19.106306,-0.298357,0
CUST_006282,31.17,89.59,1801.09,31,58.43,11,0.22,33.79,1.15,2,2.874238,20.103695,1.874559,1
CUST_004580,33.75,41.54,835.67,8,7.79,119,0.75,34.93,1.17,0,1.230815,20.117236,0.230815,0
CUST_007020,30.79,29.64,589.42,51,-1.15,9,0.46,34.01,0.92,2,0.96265,19.885965,-0.03735,1
CUST_006973,20.02,51.44,850.41,21,31.42,11,0.31,24.15,1.03,0,2.569431,16.532076,1.569431,1
CUST_003152,20.41,16.23,401.48,10,-4.18,59,0.8,20.05,0.86,0,0.795198,24.736907,-0.204802,0
CUST_002142,35.63,37.32,584.39,11,1.69,62,0.85,33.01,0.94,1,1.047432,15.658896,0.047432,0
CUST_000076,26.15,24.4,407.37,7,-1.75,136,0.94,23.91,1.01,0,0.933078,16.695492,-0.066922,0
CUST_009088,22.67,63.31,995.69,27,40.64,8,0.02,23.47,1.12,0,2.792678,15.727215,1.792678,1
CUST_000212,16.3,16.82,330.71,8,0.51,42,0.88,16.06,1.08,0,1.031902,19.661712,0.031288,0
CUST_003418,15.67,17.33,299.14,4,1.66,198,0.84,16.95,1.14,0,1.105935,17.261396,0.105935,0
CUST_005824,29.09,26.33,449.34,27,-2.76,6,0.06,27.71,1.16,1,0.905122,17.065705,-0.094878,1
CUST_000896,27.75,24.73,454.58,3,-3.02,114,0.91,27.91,0.82,1,0.891171,18.381723,-0.108829,0
CUST_004412,30.59,26.39,464.97,7,-4.2,156,0.98,33.33,0.95,0,0.8627,17.619174,-0.1373,0
CUST_006196,24.7,27.97,684.35,47,3.27,217,0.17,27.18,1.16,0,1.132389,24.467286,0.132389,1
CUST_001368,33.91,33.69,793.51,4,-0.21,39,0.75,31.13,0.94,0,0.993512,23.55328,-0.006193,0
CUST_002888,25.29,27.51,429.79,4,2.21,95,0.77,27.71,1.06,0,1.087782,15.623046,0.087386,0
CUST_007379,26.28,57.52,1156.64,44,31.24,205,0.04,26.85,1.02,1,2.188737,20.108484,1.188737,1
CUST_001884,20.78,17.2,411.69,11,-3.58,169,0.93,19.84,0.88,0,0.827719,23.935465,-0.172281,0
CUST_003949,27.4,30.62,505.36,5,3.21,226,0.99,30.4,0.97,0,1.117518,16.504246,0.117153,0
CUST_002550,28.99,38.04,796.73,2,9.05,55,0.78,27.68,1.18,1,1.312177,20.944532,0.312177,0
CUST_009656,19.87,45.95,866.33,18,26.08,10,0.16,23.79,0.93,1,2.312531,18.853754,1.312531,1
CUST_000123,14.63,13.58,236.22,8,-1.05,20,0.78,15.25,0.99,0,0.92823,17.394698,-0.07177,0
CUST_002330,30.11,33.31,672.56,9,3.2,209,0.94,28.38,1.03,0,1.106277,20.190934,0.106277,0
CUST_002985,32.69,34.81,836.18,2,2.12,83,0.94,33.12,1.01,0,1.064852,24.021258,0.064852,0
CUST_000841,17.83,17.94,342.36,7,0.11,152,0.88,19.51,1.01,0,1.006169,19.083612,0.006169,0
CUST_003586,24.32,28.05,695.82,9,3.73,47,0.99,23.56,1.0,0,1.153372,24.806417,0.153372,0
CUST_003016,32.86,25.26,509.67,8,-7.61,177,0.85,34.8,0.85,0,0.768716,20.17696,-0.231589,0
CUST_008987,36.27,37.25,682.42,36,0.98,163,0.64,33.52,1.11,0,1.02702,18.32,0.02702,1
CUST_007452,28.2,68.9,1312.58,44,40.7,183,0.27,32.02,0.98,1,2.443262,19.050508,1.443262,1
CUST_006554,28.31,50.4,809.7,20,22.09,178,0.33,30.11,1.06,1,1.78029,16.065476,0.78029,1
CUST_000916,35.68,35.2,773.37,7,-0.48,167,1.0,33.76,1.13,0,0.986547,21.970739,-0.013453,0
CUST_000864,23.43,23.28,559.29,5,-0.15,213,0.76,22.49,0.99,0,0.993598,24.024485,-0.006402,0
CUST_004555,17.96,18.52,446.68,5,0.55,152,0.79,17.29,0.98,0,1.03118,24.11879,0.030624,0
CUST_004254,30.24,27.78,679.49,3,-2.46,213,0.74,32.72,1.04,0,0.918651,24.459683,-0.081349,0
CUST_003098,24.27,20.46,468.78,11,-3.82,26,0.96,25.49,0.89,0,0.843016,22.912023,-0.157396,0
CUST_004078,30.47,25.85,628.89,6,-4.61,69,0.82,28.51,0.99,0,0.848375,24.328433,-0.151296,0
CUST_003333,37.17,33.05,637.9,7,-4.11,233,0.86,34.37,0.95,0,0.889158,19.301059,-0.110573,0
CUST_005498,35.1,16.23,183.07,22,-18.87,3,0.3,30.22,1.16,0,0.462393,11.279729,-0.537607,1
CUST_000014,17.09,21.99,388.91,7,4.9,60,0.96,15.87,1.2,0,1.286717,17.685766,0.286717,0
CUST_004441,29.42,33.22,619.8,5,3.8,204,0.72,30.95,0.99,0,1.129164,18.657435,0.129164,0
CUST_003218,23.47,24.63,527.52,5,1.16,82,0.96,25.08,1.1,0,1.049425,21.417783,0.049425,0
CUST_003561,30.27,25.2,433.49,4,-5.07,61,0.56,28.68,0.84,0,0.832507,17.201984,-0.167493,0
CUST_002310,33.24,37.44,583.0,8,4.21,229,0.96,32.7,1.11,0,1.126354,15.571581,0.126655,0
CUST_001891,16.88,14.43,349.22,5,-2.44,56,0.91,15.54,0.8,0,0.854858,24.20097,-0.14455,0
CUST_007359,26.23,58.81,941.56,31,32.58,8,0.07,32.51,0.9,0,2.242089,16.010202,1.242089,1
CUST_009735,27.15,70.77,1176.33,23,43.62,5,0.05,33.28,1.04,3,2.60663,16.621874,1.60663,1
CUST_000049,29.08,29.36,470.94,4,0.27,222,0.98,27.88,0.96,0,1.009629,16.040191,0.009285,0
CUST_005024,31.24,12.67,152.27,17,-18.57,9,0.2,24.43,1.01,2,0.40557,12.018153,-0.59443,1
CUST_002454,25.74,25.78,498.2,9,0.03,134,0.76,24.84,0.93,0,1.001554,19.325058,0.001166,0
CUST_003355,16.72,18.82,310.28,5,2.11,239,0.94,16.69,0.99,0,1.125598,16.486716,0.126196,0
CUST_006473,17.58,50.9,1016.1,35,33.32,2,0.21,18.46,1.16,0,2.895336,19.962672,1.895336,1
CUST_009864,26.16,41.29,827.53,23,15.13,163,0.0,26.42,1.0,3,1.578364,20.041899,0.578364,1
CUST_000231,23.69,24.29,387.46,7,0.61,110,0.85,22.13,0.9,0,1.025327,15.95142,0.025749,0
CUST_009041,31.56,25.04,614.71,57,-6.52,2,0.02,33.01,0.86,2,0.793409,24.549121,-0.206591,1
CUST_009594,16.6,34.44,616.54,21,17.84,5,0.1,19.51,0.83,1,2.074699,17.901858,1.074699,1
CUST_001521,23.01,23.31,355.59,5,0.3,116,0.97,25.32,1.19,0,1.013038,15.254826,0.013038,0
CUST_000291,33.44,35.99,644.76,10,2.54,151,0.94,34.09,1.17,0,1.076256,17.914976,0.075957,0
CUST_001741,29.17,26.0,505.86,12,-3.17,225,0.76,27.07,0.81,0,0.891327,19.456154,-0.108673,0
CUST_002213,22.03,27.42,462.07,5,5.39,194,0.71,20.66,1.17,0,1.244666,16.851568,0.244666,0
CUST_008007,14.8,42.73,665.9,29,27.93,2,0.0,17.84,1.16,1,2.887162,15.583899,1.887162,1
CUST_000706,26.99,23.52,476.2,7,-3.47,126,0.9,29.66,0.84,0,0.871434,20.246599,-0.128566,0
CUST_008160,21.05,45.42,930.85,18,24.36,177,0.09,22.56,1.03,0,2.15772,20.494276,1.157245,1
CUST_003959,21.74,18.94,285.27,3,-2.8,142,0.96,21.94,0.96,0,0.871205,15.061774,-0.128795,0
CUST_002817,31.2,23.52,405.96,3,-7.68,229,0.95,31.74,0.87,0,0.753846,17.260204,-0.246154,0
CUST_006390,23.86,43.09,1003.36,28,19.23,128,0.17,23.16,0.83,0,1.805951,23.285217,0.805951,1
CUST_002739,30.04,28.27,570.66,7,-1.77,181,0.87,28.64,1.04,0,0.941079,20.186063,-0.058921,0
CUST_001302,20.98,24.96,513.45,8,3.98,182,0.87,19.51,1.08,0,1.189704,20.570913,0.189704,0
CUST_004094,31.71,37.04,882.79,5,5.33,109,0.95,30.09,1.19,0,1.168086,23.833423,0.168086,0
CUST_005071,21.22,7.26,100.0,21,-13.95,193,0.55,19.88,0.86,1,0.34213,13.774105,-0.657399,1
CUST_003740,27.14,27.03,511.49,10,-0.11,214,0.74,28.16,0.89,0,0.995947,18.923048,-0.004053,0
CUST_002359,15.09,11.52,285.82,6,-3.57,53,0.94,15.49,0.85,0,0.763419,24.810764,-0.236581,0
CUST_007442,17.09,7.9,121.62,27,-9.19,8,0.68,15.26,1.16,2,0.462259,15.394937,-0.537741,1
CUST_004222,19.41,18.42,290.87,5,-0.99,238,0.96,17.77,0.97,0,0.948995,15.790988,-0.051005,0
CUST_000549,21.09,21.06,374.64,11,-0.03,88,0.73,20.76,1.11,0,0.998578,17.789174,-0.001422,0
CUST_004622,26.17,22.71,347.78,6,-3.45,140,0.93,28.53,0.82,1,0.867788,15.313959,-0.13183,0
CUST_001059,29.29,31.03,519.58,5,1.73,191,0.79,31.95,0.96,0,1.059406,16.744441,0.059065,0
CUST_002624,32.79,37.25,794.59,10,4.47,32,0.47,29.85,1.16,0,1.136017,21.331275,0.136322,0
CUST_001044,15.13,14.41,263.96,4,-0.72,53,0.93,16.01,1.02,0,0.952412,18.317835,-0.047588,0
CUST_000008,19.92,22.13,369.23,6,2.22,103,0.82,22.13,1.16,0,1.110944,16.684591,0.111446,0
CUST_003711,15.32,11.93,210.95,9,-3.39,122,0.66,16.26,0.85,0,0.778721,17.682313,-0.221279,0
CUST_006776,19.83,9.42,109.11,15,-10.42,10,0.02,17.34,1.19,1,0.475038,11.582803,-0.525466,1
CUST_006928,30.77,10.44,179.61,34,-20.33,10,0.15,27.79,0.85,1,0.339292,17.204023,-0.660708,1
CUST_004542,32.37,26.64,443.24,7,-5.73,145,0.73,32.16,0.81,0,0.822984,16.638138,-0.177016,0
CUST_005003,33.78,15.5,247.44,27,-18.29,4,0.09,29.25,1.15,1,0.458851,15.963871,-0.541445,1
CUST_000335,26.83,34.14,695.54,7,7.3,55,0.98,24.68,1.16,0,1.272456,20.373169,0.272083,0
CUST_002379,34.03,39.59,787.53,3,5.57,98,0.75,34.87,1.15,0,1.163385,19.892144,0.163679,0
CUST_006029,30.19,10.87,188.02,24,-19.32,2,0.04,28.94,0.9,1,0.360053,17.297148,-0.639947,1
CUST_007670,23.3,21.88,373.64,45,-1.42,199,0.3,24.5,0.92,1,0.939056,17.076782,-0.060944,1
CUST_005578,31.29,62.63,1201.44,33,31.34,130,0.03,33.22,1.04,1,2.001598,19.183139,1.001598,1
CUST_009005,25.56,8.68,100.0,15,-16.88,219,0.18,24.33,0.85,1,0.339593,11.520737,-0.660407,1
CUST_007513,24.38,10.67,141.91,28,-13.7,202,0.32,19.27,1.09,1,0.437654,13.299906,-0.561936,1
CUST_003375,25.0,23.1,568.49,7,-1.89,130,0.83,25.94,0.88,0,0.924,24.609957,-0.0756,0
